id,Lshoulder_pitch,Lshoulder_roll,blob_x,blob_y
0,0.1579599380493164,0.477031946182251,28.38412857055664,205.91297912597656
1,0.1579599380493164,0.4923720359802246,25.233816146850586,206.5394287109375
2,0.1579599380493164,0.45555615425109863,32.08311462402344,205.63685607910156
3,0.1579599380493164,0.3972640037536621,43.064762115478516,206.49790954589844
4,0.1548919677734375,0.36965203285217285,48.71220397949219,197.5099639892578
5,0.11654210090637207,0.36965203285217285,46.2727165222168,181.44979858398438
6,0.04597806930541992,0.36965203285217285,42.43528747558594,159.15040588378906
7,-0.0123138427734375,0.3711860179901123,38.44196701049805,143.67018127441406
8,-0.013848066329956055,0.36658406257629395,40.57716369628906,143.73341369628906
9,-0.04606199264526367,0.3220980167388916,47.82381057739258,134.9267578125
10,-0.14117002487182617,0.3128941059112549,43.435279846191406,105.75031280517578
11,-0.19179201126098633,0.27454400062561035,47.51070022583008,88.73703002929688
12,-0.24701595306396484,0.25153398513793945,46.6565055847168,67.02532958984375
13,-0.28229808807373047,0.2070479393005371,53.345542907714844,52.763885498046875
14,-0.33138608932495117,0.1579599380493164,62.11540603637695,39.5385627746582
15,-0.33138608932495117,0.20244598388671875,49.42204284667969,41.465972900390625
16,-0.35132789611816406,0.2730100154876709,30.48960304260254,42.81666564941406
17,-0.3497939109802246,0.27761197090148926,33.372230529785156,49.57957077026367
18,-0.32831788063049316,0.28835010528564453,35.99375534057617,68.15816497802734
19,-0.26695799827575684,0.3328361511230469,37.71366500854492,89.97285461425781
20,-0.26389002799987793,0.38959407806396484,20.92462730407715,96.5400390625
21,-0.20099592208862305,0.230057954788208,65.0425033569336,104.07678985595703
22,-0.107421875,0.2239220142364502,80.29085540771484,135.52532958984375
23,-0.02611994743347168,0.22238802909851074,86.4687728881836,158.5312957763672
24,0.056715965270996094,0.22238802909851074,91.48252868652344,184.3478546142578
25,0.11040592193603516,0.2009119987487793,98.6087875366211,199.73776245117188
26,0.12267804145812988,0.2039799690246582,99.78826904296875,203.11009216308594
27,0.14108610153198242,0.23619413375854492,91.03878784179688,206.17214965820312
28,0.12114405632019043,0.2239220142364502,89.48248291015625,189.07931518554688
29,0.042910099029541016,0.2239220142364502,84.54995727539062,161.2165985107422
30,-0.010779857635498047,0.22545599937438965,79.89775085449219,143.42848205566406
31,-0.04452800750732422,0.23312616348266602,73.52104949951172,133.60012817382812
32,-0.07827591896057129,0.17943596839904785,88.75102233886719,123.36550903320312
33,-0.15497589111328125,0.1579599380493164,88.22593688964844,97.35088348388672
34,-0.1963939666748047,0.13648414611816406,89.11490631103516,80.94107055664062
35,-0.24088001251220703,0.10120201110839844,95.83711242675781,65.3601303100586
36,-0.2945699691772461,0.09506607055664062,90.49378204345703,46.208885192871094
37,-0.3068418502807617,0.03984212875366211,104.28318786621094,41.64613723754883
38,-0.3083760738372803,0.06285214424133301,108.2162094116211,44.484649658203125
39,-0.3068418502807617,0.09046411514282227,96.24876403808594,51.55949020385742
40,-0.2838320732116699,0.13034796714782715,89.41168975830078,73.4599838256836
41,-0.3068418502807617,0.12114405632019043,80.79019165039062,45.832759857177734
42,-0.35439586639404297,0.15335798263549805,68.32511138916016,37.77867126464844
43,-0.37126994132995605,0.18864011764526367,51.27764129638672,36.30342102050781
44,-0.37126994132995605,0.230057954788208,43.625328063964844,37.548954010009766
45,-0.4019498825073242,0.24846601486206055,32.73280715942383,34.81874084472656
46,-0.4249598979949951,0.25,28.82892608642578,32.201255798339844
47,-0.4249598979949951,0.25460195541381836,29.726282119750977,35.102787017822266
48,-0.4126880168914795,0.24233007431030273,39.661556243896484,40.40211868286133
49,-0.34825992584228516,0.2438640594482422,47.17477035522461,55.98578643798828
50,-0.27922987937927246,0.1748340129852295,75.9416732788086,77.61875915527344
51,-0.2224719524383545,0.14108610153198242,96.42560577392578,96.87641906738281
52,-0.1595778465270996,0.10733795166015625,113.48805236816406,117.87003326416016
53,-0.09975194931030273,0.10273599624633789,119.71290588378906,138.68038940429688
54,-0.01691603660583496,0.047512054443359375,142.2612762451172,163.93099975585938
55,0.04137611389160156,0.04444408416748047,146.76718139648438,186.0382537841797
56,0.09353208541870117,0.04137611389160156,149.4375,196.87828063964844
57,0.16869807243347168,0.038308143615722656,149.55528259277344,213.06683349609375
58,0.18250393867492676,0.03984212875366211,148.34262084960938,216.14102172851562
59,0.18250393867492676,0.07972598075866699,136.42808532714844,215.26193237304688
60,0.18250393867492676,0.059783935546875,139.04563903808594,213.59225463867188
61,0.18250393867492676,-0.05526590347290039,179.1743927001953,214.95921325683594
62,0.16869807243347168,-0.0813438892364502,184.94161987304688,208.79733276367188
63,0.1349501609802246,-0.09054803848266602,188.67001342773438,196.03262329101562
64,0.06592011451721191,-0.11202406883239746,193.55450439453125,175.68028259277344
65,-0.007711887359619141,-0.13963603973388672,200.3151092529297,150.0729217529297
66,-0.06600403785705566,-0.1565098762512207,203.01182556152344,128.44419860839844
67,-0.11816000938415527,-0.16878199577331543,204.9019012451172,108.93140411376953
68,-0.1595778465270996,-0.17798590660095215,207.1544952392578,89.48097229003906
69,-0.21326804161071777,-0.18412208557128906,206.4346466064453,69.33528137207031
70,-0.25315189361572266,-0.19025802612304688,205.39971923828125,52.54535675048828
71,-0.28996801376342773,-0.20099592208862305,208.5098114013672,43.19991683959961
72,-0.31297802925109863,-0.2086658477783203,212.6634521484375,39.197418212890625
73,-0.33138608932495117,-0.2485499382019043,229.22274780273438,36.65382385253906
74,-0.33138608932495117,-0.21480202674865723,221.0697784423828,37.22378921508789
75,-0.33138608932495117,-0.15804386138916016,196.785400390625,37.268680572509766
76,-0.33138608932495117,-0.07827591896057129,156.654296875,38.113197326660156
77,-0.33138608932495117,-0.04912996292114258,144.80995178222656,41.830413818359375
78,-0.31297802925109863,-0.03685808181762695,146.427001953125,54.51424789428711
79,-0.28229808807373047,-0.02611994743347168,146.4548797607422,70.71155548095703
80,-0.24241399765014648,-0.023051977157592773,149.2831268310547,87.22144317626953
81,-0.18872404098510742,-0.01691603660583496,151.76527404785156,107.99473571777344
82,-0.1534419059753418,-0.015382051467895508,153.49554443359375,120.04363250732422
83,-0.107421875,-0.015382051467895508,156.92449951171875,137.06790161132812
84,-0.05373191833496094,-0.015382051467895508,159.8538055419922,153.81668090820312
85,-0.033789873123168945,-0.0813438892364502,176.75341796875,163.645751953125
86,-0.033789873123168945,-0.13963603973388672,201.28575134277344,163.4963836669922
87,-0.033789873123168945,-0.19332599639892578,220.91087341308594,164.1424102783203
88,-0.042994022369384766,-0.2224719524383545,228.9963836669922,146.2661895751953
89,-0.07213997840881348,-0.23014187812805176,231.44602966308594,130.62686157226562
90,-0.107421875,-0.24701595306396484,236.35455322265625,117.83771514892578
91,-0.14117002487182617,-0.2807638645172119,247.6092529296875,103.33563995361328
92,-0.15804386138916016,-0.2807638645172119,251.47647094726562,91.6246566772461
93,-0.15804386138916016,-0.21020007133483887,219.41897583007812,92.03694915771484
94,-0.19332599639892578,-0.10281991958618164,172.44985961914062,78.2907485961914
95,-0.25315189361572266,-0.10128593444824219,165.6263885498047,52.77286911010742
96,-0.2746279239654541,-0.04452800750732422,147.07652282714844,49.59880447387695
97,-0.317579984664917,-0.03225588798522949,135.46487426757812,39.06199645996094
98,-0.317579984664917,0.06285214424133301,108.583984375,44.68903350830078
99,-0.2807638645172119,0.09353208541870117,106.5281753540039,72.99958038330078
100,-0.2454819679260254,0.1058039665222168,106.62422943115234,89.49995422363281
101,-0.2025299072265625,0.1349501609802246,101.73434448242188,106.00566864013672
102,-0.14730596542358398,0.14415407180786133,103.18572998046875,121.63441467285156
103,-0.09208202362060547,0.1518239974975586,105.57820129394531,140.7189178466797
104,-0.05373191833496094,0.18864011764526367,97.19308471679688,154.53428649902344
105,0.015298128128051758,0.1088719367980957,121.9647216796875,174.47874450683594
106,0.05364799499511719,-0.03992605209350586,167.05264282226562,191.7127685546875
107,0.056715965270996094,-0.08287787437438965,188.27337646484375,192.9384307861328
108,0.07052206993103027,-0.1334998607635498,203.6959686279297,196.27354431152344
109,0.11500811576843262,-0.1733839511871338,214.3237762451172,206.05433654785156
110,0.11961007118225098,-0.22093796730041504,230.7491455078125,208.30938720703125
111,0.14108610153198242,-0.2884340286254883,253.27638244628906,213.0482177734375
112,0.14262008666992188,-0.3141592741012573,273.0150451660156,212.6737823486328
113,0.14108610153198242,-0.3141592741012573,277.858642578125,212.18246459960938
114,0.14262008666992188,-0.3141592741012573,280.4859924316406,211.41476440429688
115,0.14108610153198242,-0.3141592741012573,278.530517578125,200.88592529296875
116,0.12727999687194824,-0.3141592741012573,278.5636291503906,191.69357299804688
117,0.10426998138427734,-0.3141592741012573,279.4898376464844,182.72828674316406
118,0.07205605506896973,-0.3141592741012573,280.485595703125,173.9837188720703
119,0.04444408416748047,-0.3141592741012573,281.3771667480469,166.80218505859375
120,0.0030260086059570312,-0.3141592741012573,281.2490539550781,153.4707794189453
121,-0.03225588798522949,-0.3141592741012573,281.11810302734375,138.0340576171875
122,-0.06600403785705566,-0.3141592741012573,280.6106262207031,121.78608703613281
123,-0.1043539047241211,-0.3141592741012573,280.2860107421875,103.04293823242188
124,-0.10895586013793945,-0.3141592741012573,280.29107666015625,100.54120635986328
125,-0.14577198028564453,-0.3141592741012573,279.8551940917969,84.61392211914062
126,-0.17031598091125488,-0.3141592741012573,279.7656555175781,73.0263671875
127,-0.19485998153686523,-0.3141592741012573,278.8970947265625,61.89056396484375
128,-0.22400593757629395,-0.3141592741012573,277.9010009765625,54.30585479736328
129,-0.23781204223632812,-0.3141592741012573,277.8262939453125,53.74053192138672
130,-0.23781204223632812,-0.3141592741012573,277.02716064453125,58.830406188964844
131,-0.23781204223632812,-0.3037738800048828,259.2331848144531,63.827972412109375
132,-0.23781204223632812,-0.24241399765014648,229.96197509765625,69.48361206054688
133,-0.23781204223632812,-0.21480202674865723,219.07894897460938,75.73796081542969
134,-0.23781204223632812,-0.2286078929901123,217.3843994140625,54.53187942504883
135,-0.2623560428619385,-0.23014187812805176,217.0930633544922,47.623680114746094
136,-0.28996801376342773,-0.2286078929901123,216.1868133544922,42.68040084838867
137,-0.3068418502807617,-0.2286078929901123,215.50074768066406,38.853206634521484
138,-0.31297802925109863,-0.23781204223632812,218.23934936523438,37.74972915649414
139,-0.3145120143890381,-0.2853660583496094,245.49932861328125,39.03513717651367
140,-0.31297802925109863,-0.25315189361572266,237.0290069580078,39.34175109863281
141,-0.31297802925109863,-0.21786999702453613,215.3384552001953,42.004371643066406
142,-0.2915019989013672,-0.21020007133483887,212.62831115722656,52.102108001708984
143,-0.25008392333984375,-0.20713186264038086,214.61843872070312,74.73385620117188
144,-0.2055978775024414,-0.20713186264038086,216.72618103027344,95.64956665039062
145,-0.14883995056152344,-0.1994619369506836,217.0915985107422,116.03736877441406
146,-0.10588788986206055,-0.18412208557128906,213.82745361328125,135.16285705566406
147,-0.07367396354675293,-0.1534419059753418,203.6897735595703,147.62808227539062
148,-0.04452800750732422,-0.14423799514770508,200.72694396972656,158.8321990966797
149,0.0060939788818359375,-0.14270401000976562,202.4347686767578,179.13050842285156
